12.7892 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1608FF50>, name='window1', pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.7893 	EXP 	window1: recordFrameIntervals = False
13.1011 	EXP 	window1: recordFrameIntervals = True
13.4457 	EXP 	window1: recordFrameIntervals = False
13.7089 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.085, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
13.7135 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0x085AC410>: vertices = array([[-1.5,  1.5],
       [ 1.5,  1.5],
       [ 1.5, -1.5],
       [-1.5, -1.5]])
13.7158 	EXP 	Created cue = Rect(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='cue', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...))
13.7186 	EXP 	Created stimulus = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stimulus', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.25,  0.5 ]), texRes=128, units=u'norm', win=Window(...))
13.7420 	EXP 	text: autoDraw = True
29.5548 	DATA 	Keypress: space
29.5656 	EXP 	Imported condtitions.xlsx as conditions, 2 conditions, 2 params
29.5663 	EXP 	Created sequence: random, trialTypes=2, nReps=30, seed=None
29.5668 	EXP 	New trial (rep=0, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
29.8046 	EXP 	text: autoDraw = False
29.8046 	EXP 	stimulus: image = u'x.png'
29.8046 	EXP 	cue: autoDraw = True
29.8979 	EXP 	cue: autoDraw = False
31.3982 	EXP 	stimulus: autoDraw = True
31.5545 	EXP 	stimulus: autoDraw = False
31.8362 	DATA 	Keypress: tab
34.0259 	EXP 	New trial (rep=0, index=1): {u'stimFile': u'+.png', u'corrAns': None}
34.0906 	EXP 	cue: autoDraw = False
34.0906 	EXP 	stimulus: autoDraw = False
34.0906 	EXP 	stimulus: image = u'+.png'
34.2114 	EXP 	cue: autoDraw = True
34.3363 	EXP 	cue: autoDraw = False
35.8812 	EXP 	stimulus: autoDraw = True
36.0069 	EXP 	stimulus: autoDraw = False
38.4761 	EXP 	New trial (rep=1, index=0): {u'stimFile': u'+.png', u'corrAns': None}
38.5219 	EXP 	cue: autoDraw = False
38.5219 	EXP 	stimulus: autoDraw = False
38.5219 	EXP 	stimulus: image = u'+.png'
38.6783 	EXP 	cue: autoDraw = True
38.8038 	EXP 	cue: autoDraw = False
40.3351 	EXP 	stimulus: autoDraw = True
40.4599 	EXP 	stimulus: autoDraw = False
42.9302 	EXP 	New trial (rep=1, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
43.1330 	EXP 	cue: autoDraw = False
43.1330 	EXP 	stimulus: autoDraw = False
43.1330 	EXP 	stimulus: image = u'x.png'
43.1636 	EXP 	cue: autoDraw = True
43.2574 	EXP 	cue: autoDraw = False
44.7890 	EXP 	stimulus: autoDraw = True
44.9141 	EXP 	stimulus: autoDraw = False
45.1331 	DATA 	Keypress: tab
47.3668 	EXP 	New trial (rep=2, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
47.5534 	EXP 	cue: autoDraw = False
47.5534 	EXP 	stimulus: autoDraw = False
