11.0188 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f6439119b90>, name='window1', pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.0189 	EXP 	window1: recordFrameIntervals = False
11.2011 	EXP 	window1: recordFrameIntervals = True
11.3845 	EXP 	window1: recordFrameIntervals = False
11.4634 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.085, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
11.4644 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0x7f6441c5b0d0>: vertices = array([[-1.5,  1.5],
       [ 1.5,  1.5],
       [ 1.5, -1.5],
       [-1.5, -1.5]])
11.4662 	EXP 	Created cue = Rect(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='cue', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...))
11.4700 	EXP 	Created stimulus = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stimulus', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.25,  0.5 ]), texRes=128, units=u'norm', win=Window(...))
11.4728 	EXP 	text: autoDraw = True
18.1483 	DATA 	Keypress: space
18.1545 	EXP 	Imported condtitions.xlsx as conditions, 2 conditions, 2 params
18.1550 	EXP 	Created sequence: random, trialTypes=2, nReps=30, seed=None
18.1555 	EXP 	New trial (rep=0, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
18.2444 	EXP 	text: autoDraw = False
18.2444 	EXP 	stimulus: image = u'x.png'
18.2444 	EXP 	cue: autoDraw = True
18.3147 	EXP 	cue: autoDraw = False
18.3649 	DATA 	Keypress: space
19.8307 	EXP 	stimulus: autoDraw = True
19.9640 	EXP 	stimulus: autoDraw = False
20.1807 	DATA 	Keypress: tab
22.4474 	EXP 	New trial (rep=0, index=1): {u'stimFile': u'+.png', u'corrAns': None}
22.4629 	EXP 	cue: autoDraw = False
22.4629 	EXP 	stimulus: autoDraw = False
22.4629 	EXP 	stimulus: image = u'+.png'
22.4629 	EXP 	cue: autoDraw = True
22.6128 	EXP 	cue: autoDraw = False
24.1288 	EXP 	stimulus: autoDraw = True
24.2621 	EXP 	stimulus: autoDraw = False
26.7452 	EXP 	New trial (rep=1, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
26.8266 	EXP 	cue: autoDraw = False
26.8266 	EXP 	stimulus: autoDraw = False
26.8266 	EXP 	stimulus: image = u'x.png'
26.8266 	EXP 	cue: autoDraw = True
26.9110 	EXP 	cue: autoDraw = False
28.4270 	EXP 	stimulus: autoDraw = True
28.5603 	EXP 	stimulus: autoDraw = False
28.8271 	DATA 	Keypress: tab
